date,season,team1,team2,elo_team1,elo_team2,prob_team1,prob_team2
10/1/1989,1989,OAK,SEA,1457.958,1513.828,0.513136103,0.486863897
10/1/1989,1989,TEN,MIA,1522.836,1464.367,0.67056569,0.32943431
10/1/1989,1989,DET,PIT,1358.358,1447.542,0.465252527,0.534747473
10/1/1989,1989,ARI,LAC,1481.013,1434.768,0.654838834,0.345161166
10/1/1989,1989,SF,LAR,1679.053,1592.278,0.705512334,0.294487666
10/1/1989,1989,BUF,NE,1557.155,1461.913,0.715536386,0.284463614
10/1/1989,1989,GB,ATL,1427.225,1409.813,0.616425027,0.383574973
10/1/1989,1989,MIN,TB,1530.649,1440.757,0.709226438,0.290773562
10/1/1989,1989,CLE,DEN,1584.779,1584.411,0.592977613,0.407022387
10/2/1989,1989,CHI,PHI,1617.737,1565.49,0.662605738,0.337394262
10/8/1989,1989,NE,TEN,1445.521,1544.65,0.451041791,0.548958209
10/8/1989,1989,GB,DAL,1435.349,1341.867,0.71346971,0.28653029
10/8/1989,1989,MIN,DET,1545.362,1330.336,0.833683223,0.166316777
10/8/1989,1989,PIT,CIN,1475.564,1608.235,0.403826696,0.596173304
10/8/1989,1989,SEA,KC,1530.414,1400.295,0.754580922,0.245419078
10/8/1989,1989,WSH,ARI,1515.776,1446.735,0.683867341,0.316132659
10/8/1989,1989,LAR,ATL,1602.784,1401.69,0.822263706,0.177736294
10/8/1989,1989,MIA,CLE,1442.554,1595.738,0.375749763,0.624250237
10/8/1989,1989,DEN,LAC,1573.452,1469.046,0.726150643,0.273849357
10/8/1989,1989,PHI,NYG,1548.141,1595.981,0.524675164,0.475324836
10/8/1989,1989,IND,BUF,1535.234,1573.546,0.538331758,0.461668242
10/8/1989,1989,NO,SF,1517.564,1668.548,0.378724948,0.621275052
10/8/1989,1989,TB,CHI,1426.045,1635.086,0.303821307,0.696178693
10/9/1989,1989,NYJ,OAK,1490.887,1441.372,0.659080955,0.340919045
10/15/1989,1989,TB,DET,1457.026,1324.201,0.757454149,0.242545851
10/15/1989,1989,OAK,KC,1470.288,1426.948,0.651049403,0.348950597
10/15/1989,1989,NO,NYJ,1505.832,1461.972,0.651729139,0.348270861
10/15/1989,1989,DEN,IND,1583.348,1564.227,0.618748447,0.381251553
10/15/1989,1989,ARI,PHI,1440.188,1558.504,0.423868769,0.576131231
10/15/1989,1989,CLE,PIT,1577.708,1456.775,0.744657079,0.255342921
10/15/1989,1989,CHI,TEN,1604.104,1517.908,0.704819382,0.295180618
10/15/1989,1989,NYG,WSH,1585.618,1522.323,0.676673315,0.323326685
10/15/1989,1989,DAL,SF,1326.128,1680.28,0.159159825,0.840840175
10/15/1989,1989,ATL,NE,1393.556,1472.263,0.480284269,0.519715731
10/15/1989,1989,LAC,SEA,1459.15,1503.761,0.529308493,0.470691507
10/15/1989,1989,MIN,GB,1551.498,1451.089,0.721551523,0.278448477
10/15/1989,1989,CIN,MIA,1627.024,1460.584,0.791216819,0.208783181
10/16/1989,1989,BUF,LAR,1544.554,1610.918,0.498037056,0.501962944
10/22/1989,1989,CIN,IND,1590.249,1545.977,0.652267261,0.347732739
10/22/1989,1989,BUF,NYJ,1558.48,1443.57,0.738008873,0.261991127
10/22/1989,1989,MIA,GB,1497.359,1437.803,0.67194649,0.32805351
10/22/1989,1989,DET,MIN,1335.739,1564.783,0.280029926,0.719970074
10/22/1989,1989,WSH,TB,1513.853,1445.488,0.683025454,0.316974546
10/22/1989,1989,SEA,DEN,1511.167,1601.597,0.463468501,0.536531499
10/22/1989,1989,PHI,OAK,1579.734,1483.231,0.717011577,0.282988423
10/22/1989,1989,KC,DAL,1414.004,1317.996,0.71643305,0.28356695
10/22/1989,1989,SF,NE,1688.412,1465.013,0.840259224,0.159740776
10/22/1989,1989,TEN,PIT,1545.029,1495.784,0.658731641,0.341268359
10/22/1989,1989,LAC,NYG,1451.744,1594.089,0.390494614,0.609505386
10/22/1989,1989,ARI,ATL,1418.958,1400.806,0.617431732,0.382568268
10/22/1989,1989,LAR,NO,1596.992,1524.234,0.688474867,0.311525133
10/23/1989,1989,CLE,CHI,1538.699,1576.983,0.538371816,0.461628184
10/29/1989,1989,DAL,ARI,1306.385,1438.924,0.404009644,0.595990356
10/29/1989,1989,GB,DET,1429.195,1321.984,0.729349793,0.270650207
10/29/1989,1989,BUF,MIA,1575.267,1505.967,0.68418958,0.31581042
10/29/1989,1989,PIT,KC,1474.163,1425.616,0.6578278,0.3421722
10/29/1989,1989,OAK,WSH,1475.921,1523.473,0.525088603,0.474911397
10/29/1989,1989,CLE,TEN,1566.47,1566.65,0.592216025,0.407783975
10/29/1989,1989,NO,ATL,1568.239,1380.84,0.810448253,0.189551747
10/29/1989,1989,IND,NE,1580.088,1456.849,0.747172905,0.252827095
10/29/1989,1989,SEA,LAC,1498.464,1436.055,0.67555645,0.32444355
10/29/1989,1989,CHI,LAR,1549.211,1552.986,0.587209009,0.412790991
10/29/1989,1989,DEN,PHI,1614.3,1587.043,0.629733566,0.370266434
10/29/1989,1989,NYJ,SF,1426.783,1696.576,0.235253046,0.764746954
10/29/1989,1989,CIN,TB,1556.139,1435.868,0.743931811,0.256068189
10/30/1989,1989,NYG,MIN,1609.777,1578.538,0.635062246,0.364937754
11/5/1989,1989,MIA,IND,1489.846,1557.433,0.496277077,0.503722923
11/5/1989,1989,WSH,DAL,1498.603,1288.333,0.829852391,0.170147609
11/5/1989,1989,OAK,CIN,1500.79,1572.796,0.489918922,0.510081078
11/5/1989,1989,NE,NYJ,1479.504,1415.423,0.677662439,0.322337561
11/5/1989,1989,KC,SEA,1412.953,1506.967,0.458342289,0.541657711
11/5/1989,1989,DEN,PIT,1593.143,1486.826,0.728332726,0.271667274
11/5/1989,1989,ARI,NYG,1456.975,1626.545,0.353896935,0.646103065
11/5/1989,1989,MIN,LAR,1561.77,1533.726,0.630789279,0.369210721
11/5/1989,1989,TB,CLE,1419.211,1586.156,0.357359638,0.642640362
11/5/1989,1989,LAC,PHI,1427.552,1608.201,0.339453812,0.660546188
11/5/1989,1989,ATL,BUF,1373.768,1591.388,0.293478066,0.706521934
11/5/1989,1989,TEN,DET,1546.964,1315.025,0.846747842,0.153252158
11/5/1989,1989,GB,CHI,1436.154,1568.472,0.404316004,0.595683996
11/6/1989,1989,SF,NO,1707.936,1575.311,0.757242574,0.242757426
11/12/1989,1989,PHI,WSH,1588.871,1453.114,0.760541433,0.239458567
11/12/1989,1989,KC,DEN,1439.277,1609.94,0.352459613,0.647540387
11/12/1989,1989,DET,GB,1310.678,1444.673,0.401993153,0.598006847
11/12/1989,1989,BUF,IND,1574.706,1537.806,0.642580871,0.357419129
11/12/1989,1989,TB,MIN,1402.238,1569.553,0.356870649,0.643129351
11/12/1989,1989,SEA,CLE,1480.643,1603.13,0.418016358,0.581983642
11/12/1989,1989,SF,ATL,1721.053,1390.449,0.90697779,0.09302221
11/12/1989,1989,NYJ,MIA,1425.403,1509.474,0.472582156,0.527417844
11/12/1989,1989,ARI,DAL,1442.925,1333.823,0.731493198,0.268506802
11/12/1989,1989,NE,NO,1469.524,1562.193,0.460265075,0.539734925
11/12/1989,1989,PIT,CHI,1470.029,1559.953,0.464192883,0.535807117
11/12/1989,1989,LAR,NYG,1525.943,1640.596,0.429026124,0.570973876
11/12/1989,1989,LAC,OAK,1446.882,1532.425,0.470470651,0.529529349
11/13/1989,1989,TEN,CIN,1551.31,1541.161,0.606492544,0.393507456
11/19/1989,1989,CLE,KC,1622.666,1429.952,0.815103824,0.184896176
11/19/1989,1989,NE,BUF,1454.892,1596.419,0.391615921,0.608384079
11/19/1989,1989,CHI,TB,1587.902,1383.768,0.824806804,0.175193196
11/19/1989,1989,IND,NYJ,1516.094,1404.814,0.733948556,0.266051444
11/19/1989,1989,CIN,DET,1532.801,1339.109,0.815950787,0.184049213
11/19/1989,1989,SF,GB,1726.984,1416.242,0.896872241,0.103127759
11/19/1989,1989,ATL,NO,1384.518,1576.825,0.324572257,0.675427743
11/19/1989,1989,PHI,MIN,1554.064,1588.022,0.544554537,0.455445463
11/19/1989,1989,PIT,LAC,1442.081,1458.627,0.569282322,0.430717678
11/19/1989,1989,TEN,OAK,1559.671,1520.68,0.645340593,0.354659407
11/19/1989,1989,NYG,SEA,1604.482,1461.107,0.768436344,0.231563656
11/19/1989,1989,DAL,MIA,1325.814,1530.062,0.309688515,0.690311485
11/19/1989,1989,LAR,ARI,1562.056,1450.934,0.733770918,0.266229082
11/20/1989,1989,WSH,DEN,1487.92,1619.264,0.405667091,0.594332909
11/23/1989,1989,DAL,PHI,1317.739,1560.29,0.26462522,0.73537478
11/23/1989,1989,DET,CLE,1327.306,1613.056,0.219130748,0.780869252
11/26/1989,1989,WSH,CHI,1475.244,1574.874,0.450327808,0.549672192
11/26/1989,1989,NYJ,ATL,1390.576,1370.389,0.620194955,0.379805045
11/26/1989,1989,IND,LAC,1530.333,1446.942,0.701448966,0.298551034
11/26/1989,1989,MIA,PIT,1538.138,1453.766,0.702630223,0.297369777
11/26/1989,1989,GB,MIN,1451.058,1581.796,0.406508429,0.593491571
11/26/1989,1989,DEN,SEA,1631.94,1450.255,0.805343591,0.194656409
11/26/1989,1989,ARI,TB,1435.266,1396.796,0.644653868,0.355346132
11/26/1989,1989,BUF,CIN,1567.392,1544.604,0.623715388,0.376284612
11/26/1989,1989,KC,TEN,1439.562,1578.86,0.394677197,0.605322803
11/26/1989,1989,NO,LAR,1590.954,1577.723,0.610718604,0.389281396
11/26/1989,1989,OAK,NE,1501.491,1483.919,0.616642778,0.383357222
11/27/1989,1989,SF,NYG,1692.169,1615.334,0.693486058,0.306513942
12/3/1989,1989,OAK,DEN,1511.735,1643.605,0.40493727,0.59506273
12/3/1989,1989,TB,GB,1406.174,1459.538,0.516739292,0.483260708
12/3/1989,1989,ATL,SF,1348.124,1705.978,0.156328566,0.843671434
12/3/1989,1989,CLE,CIN,1588.991,1523.686,0.67919959,0.32080041
12/3/1989,1989,ARI,WSH,1425.888,1511.197,0.470806242,0.529193758
12/3/1989,1989,DET,NO,1351.371,1573.397,0.288246769,0.711753231
12/3/1989,1989,KC,MIA,1484.11,1492.238,0.581122131,0.418877869
12/3/1989,1989,MIN,CHI,1573.315,1538.921,0.63926094,0.36073906
12/3/1989,1989,NE,IND,1473.675,1539.336,0.499048746,0.500951254
12/3/1989,1989,NYG,PHI,1601.524,1576.609,0.626584604,0.373415396
12/3/1989,1989,LAC,NYJ,1437.94,1412.84,0.626833743,0.373166257
12/3/1989,1989,PIT,TEN,1499.666,1534.313,0.543570687,0.456429313
12/3/1989,1989,DAL,LAR,1301.42,1595.28,0.211247182,0.788752818
12/4/1989,1989,SEA,BUF,1438.591,1588.309,0.380441193,0.619558807
12/10/1989,1989,DEN,NYG,1626.589,1574.355,0.662589008,0.337410992
12/10/1989,1989,PHI,DAL,1603.778,1295.261,0.895681549,0.104318451
12/10/1989,1989,MIA,NE,1477.605,1493.177,0.57065657,0.42934343
12/10/1989,1989,TEN,TB,1557.236,1398.972,0.783335481,0.216664519
12/10/1989,1989,BUF,NO,1579.376,1541.521,0.643842475,0.356157525
12/10/1989,1989,CHI,DET,1521.768,1383.247,0.763427067,0.236572933
12/10/1989,1989,IND,CLE,1519.834,1544.359,0.557986126,0.442013874
12/10/1989,1989,MIN,ATL,1590.468,1340.842,0.859498733,0.140501267
12/10/1989,1989,WSH,LAC,1539.147,1419.818,0.742897457,0.257102543
12/10/1989,1989,OAK,ARI,1528.751,1397.938,0.755319995,0.244680005
12/10/1989,1989,NYJ,PIT,1430.962,1476.743,0.527630188,0.472369812
12/10/1989,1989,CIN,SEA,1568.319,1447.524,0.744506002,0.255493998
12/10/1989,1989,GB,KC,1466.74,1498.742,0.547345666,0.452654334
12/11/1989,1989,LAR,SF,1601.439,1713.26,0.433024118,0.566975882
12/16/1989,1989,ARI,DEN,1393.001,1597.482,0.309401852,0.690598148
12/16/1989,1989,NYG,DAL,1603.462,1290.984,0.897792879,0.102207121
12/17/1989,1989,LAR,NYJ,1589.684,1402.867,0.809933045,0.190066955
12/17/1989,1989,SEA,OAK,1481.343,1533.688,0.518203959,0.481796041
12/17/1989,1989,CHI,GB,1481.424,1434.017,0.656349148,0.343650852
12/17/1989,1989,ATL,WSH,1332.74,1547.648,0.2967255,0.7032745
12/17/1989,1989,SF,BUF,1725.016,1560.65,0.789237741,0.210762259
12/17/1989,1989,KC,LAC,1531.465,1411.317,0.743796907,0.256203093
12/17/1989,1989,DET,TB,1423.592,1393.519,0.633505271,0.366494729
12/17/1989,1989,PIT,NE,1504.837,1467.218,0.643530892,0.356469108
12/17/1989,1989,CLE,MIN,1527.467,1598.571,0.491216542,0.508783458
12/17/1989,1989,IND,MIA,1536.725,1503.565,0.637621218,0.362378782
12/17/1989,1989,CIN,TEN,1534.499,1562.69,0.552775102,0.447224898
12/18/1989,1989,NO,PHI,1560.248,1608.055,0.524722539,0.475277461
12/23/1989,1989,TEN,CLE,1527.436,1547.323,0.564560406,0.435439594
12/23/1989,1989,NYJ,BUF,1391.888,1551.164,0.367560582,0.632439418
12/23/1989,1989,SEA,WSH,1499.986,1551.499,0.51939961,0.48060039
12/24/1989,1989,TB,PIT,1370.361,1524.894,0.373930045,0.626069955
12/24/1989,1989,ATL,DET,1328.889,1446.749,0.424509919,0.575490081
12/24/1989,1989,PHI,ARI,1585.438,1371.834,0.832545129,0.167454871
12/24/1989,1989,NYG,OAK,1608.3,1515.044,0.71320368,0.28679632
12/24/1989,1989,NO,IND,1582.864,1560.323,0.62338163,0.37661837
12/24/1989,1989,MIA,KC,1479.967,1497.689,0.567621643,0.432378357
12/24/1989,1989,DAL,GB,1286.147,1469.5,0.335972415,0.664027585
12/24/1989,1989,LAC,DEN,1445.093,1618.649,0.34866817,0.65133183
12/24/1989,1989,SF,CHI,1734.501,1445.941,0.884449215,0.115550785
12/24/1989,1989,NE,LAR,1447.161,1600.663,0.375320483,0.624679517
12/25/1989,1989,MIN,CIN,1578.715,1569.753,0.604860622,0.395139378
12/31/1989,1989,TEN,PIT,1508.883,1541.44,0.546553999,0.453446001
12/31/1989,1989,PHI,LAR,1594.031,1612.277,0.566881189,0.433118811
1/6/1990,1989,SF,MIN,1741.063,1595.514,0.770655723,0.229344277
1/6/1990,1989,CLE,BUF,1565.876,1576.806,0.577190816,0.422809184
1/7/1990,1989,NYG,LAR,1623.766,1643.646,0.564570312,0.435429688
1/7/1990,1989,DEN,PIT,1599.653,1556.821,0.65038476,0.34961524
1/14/1990,1989,DEN,CLE,1604.273,1579.16,0.626851247,0.373148753
1/14/1990,1989,SF,LAR,1755.16,1666.078,0.708263932,0.291736068
1/28/1990,1989,SF,DEN,1773.33,1624.585,0.701875541,0.298124459
9/9/1990,1990,WSH,ARI,1559.699,1410.495,0.774353233,0.225646767
9/9/1990,1990,OAK,DEN,1501.385,1570.469,0.494122922,0.505877078
9/9/1990,1990,NYG,PHI,1569.223,1543.441,0.627751606,0.372248394
9/9/1990,1990,NE,MIA,1458.698,1477.589,0.565969342,0.434030658
9/9/1990,1990,KC,MIN,1510.848,1555.945,0.528611429,0.471388571
9/9/1990,1990,DET,TB,1477.66,1404.21,0.689328589,0.310671411
9/9/1990,1990,CIN,NYJ,1536.969,1412.497,0.74851135,0.25148865
9/9/1990,1990,DAL,LAC,1348.905,1477.726,0.409173482,0.590826518
9/9/1990,1990,GB,LAR,1491.526,1600.272,0.43737504,0.56262496
9/9/1990,1990,CLE,PIT,1540.898,1536.467,0.598610045,0.401389955
9/9/1990,1990,CHI,SEA,1461.252,1477.958,0.56905647,0.43094353
9/9/1990,1990,BUF,IND,1544.015,1524.576,0.619180179,0.380819821
9/9/1990,1990,ATL,TEN,1376.099,1497.335,0.419769317,0.580230683
9/10/1990,1990,NO,SF,1574.216,1698.142,0.416002527,0.583997473
9/16/1990,1990,SEA,OAK,1453.581,1519.547,0.498609818,0.501390182
9/16/1990,1990,PIT,TEN,1517.806,1461.078,0.668347984,0.331652016
9/16/1990,1990,PHI,ARI,1528.573,1396.242,0.756931331,0.243068669
9/16/1990,1990,NYJ,CLE,1404.2,1559.559,0.372817576,0.627182424
9/16/1990,1990,MIN,NO,1542.993,1568.599,0.556450817,0.443549183
9/16/1990,1990,IND,NE,1503.794,1442.67,0.673933063,0.326066937
9/16/1990,1990,DAL,NYG,1365.775,1584.091,0.292648012,0.707351988
9/16/1990,1990,TB,LAR,1446.734,1570.825,0.415771792,0.584228208
9/16/1990,1990,LAC,CIN,1460.855,1545.267,0.47209292,0.52790708
9/16/1990,1990,DET,ATL,1435.135,1412.356,0.623703229,0.376296771
9/16/1990,1990,SF,WSH,1703.758,1573.952,0.754247101,0.245752899
9/16/1990,1990,MIA,BUF,1493.617,1564.796,0.491108642,0.508891358
9/16/1990,1990,GB,CHI,1520.974,1485.629,0.640522406,0.359477594
9/17/1990,1990,DEN,KC,1552.307,1523.801,0.631408442,0.368591558
9/23/1990,1990,CIN,NE,1562.036,1458.379,0.725292422,0.274707578
9/23/1990,1990,NO,ARI,1538.958,1414.512,0.748483175,0.251516825
9/23/1990,1990,DEN,SEA,1557.208,1437.539,0.743271106,0.256728894
9/23/1990,1990,TEN,IND,1445.459,1488.086,0.532152905,0.467847095
9/23/1990,1990,WSH,DAL,1562.036,1348.862,0.832199757,0.167800243
9/23/1990,1990,TB,DET,1421.703,1450.185,0.552360949,0.447639051
9/23/1990,1990,CLE,LAC,1541.425,1444.086,0.717987022,0.282012978
9/23/1990,1990,CHI,MIN,1525.151,1572.634,0.525187651,0.474812349
9/23/1990,1990,GB,KC,1481.452,1518.899,0.539569038,0.460430962
9/23/1990,1990,LAR,PHI,1595.856,1510.303,0.704048725,0.295951275
9/23/1990,1990,NYG,MIA,1601.004,1526.054,0.691174719,0.308825281
9/23/1990,1990,OAK,PIT,1535.59,1533.425,0.595471857,0.404528143
9/23/1990,1990,SF,ATL,1715.674,1397.307,0.900861874,0.099138126
9/24/1990,1990,NYJ,BUF,1422.334,1532.36,0.435562714,0.564437286
9/30/1990,1990,ARI,WSH,1400.196,1566.831,0.35776956,0.64223044
9/30/1990,1990,MIN,TB,1559.574,1433.912,0.749798648,0.250201352
9/30/1990,1990,OAK,CHI,1558.282,1538.212,0.620036296,0.379963704
9/30/1990,1990,DET,GB,1437.976,1451.858,0.573038452,0.426961548
9/30/1990,1990,KC,CLE,1548.494,1504.249,0.652232008,0.347767992
9/30/1990,1990,NE,NYJ,1440.236,1395.204,0.653258893,0.346741107
9/30/1990,1990,PHI,IND,1539.716,1463.002,0.693337981,0.306662019
9/30/1990,1990,NYG,DAL,1617.788,1344.067,0.875428629,0.124571371
9/30/1990,1990,LAC,TEN,1481.262,1470.543,0.607275355,0.392724645
9/30/1990,1990,BUF,DEN,1559.489,1563.775,0.58649581,0.41350419
9/30/1990,1990,PIT,MIA,1510.733,1509.269,0.594499445,0.405500555
10/1/1990,1990,SEA,CIN,1430.972,1580.179,0.381134777,0.618865223
10/7/1990,1990,IND,KC,1473.276,1572.052,0.451544979,0.548455021
10/7/1990,1990,ATL,NO,1394.021,1553.274,0.36759136,0.63240864
10/7/1990,1990,CHI,GB,1518.399,1468.124,0.660063283,0.339936717
10/7/1990,1990,DAL,TB,1338.22,1456.673,0.423676192,0.576323808
10/7/1990,1990,MIN,DET,1536.812,1421.71,0.738222517,0.261777483
10/7/1990,1990,NE,SEA,1395.967,1466.655,0.491815041,0.508184959
10/7/1990,1990,PIT,LAC,1472.29,1451.101,0.621552675,0.378447325
10/7/1990,1990,BUF,OAK,1565.068,1578.095,0.574242205,0.425757795
10/7/1990,1990,TEN,SF,1500.705,1718.96,0.292720706,0.707279294
10/7/1990,1990,MIA,NYJ,1547.711,1439.473,0.730515208,0.269484792
10/7/1990,1990,LAR,CIN,1566.443,1544.496,0.62257851,0.37742149
10/8/1990,1990,DEN,CLE,1558.196,1480.69,0.694306487,0.305693513
10/14/1990,1990,NO,CLE,1544.115,1490.982,0.663744994,0.336255006
10/14/1990,1990,WSH,NYG,1589.861,1623.635,0.544817219,0.455182781
10/14/1990,1990,DEN,PIT,1547.905,1495.128,0.663287462,0.336712538
10/14/1990,1990,ATL,SF,1403.181,1726.547,0.1843312,0.8156688
10/14/1990,1990,OAK,SEA,1555.567,1492.546,0.676328133,0.323671867
10/14/1990,1990,ARI,DAL,1377.165,1357.233,0.619849126,0.380150874
10/14/1990,1990,TB,GB,1437.66,1450.629,0.574323831,0.425676169
10/14/1990,1990,TEN,CIN,1493.118,1562.468,0.493740174,0.506259826
10/14/1990,1990,NYJ,LAC,1431.432,1428.263,0.596863278,0.403136722
10/14/1990,1990,CHI,LAR,1535.893,1548.471,0.574874,0.425126
10/14/1990,1990,KC,DET,1554.123,1455.149,0.719888827,0.280111173
10/15/1990,1990,PHI,MIN,1529.442,1503.373,0.628137588,0.371862412
10/18/1990,1990,MIA,NE,1555.753,1370.075,0.808921658,0.191078342
10/21/1990,1990,SF,PIT,1734.458,1535.64,0.820340851,0.179659149
10/21/1990,1990,WSH,PHI,1572.072,1545.134,0.629305293,0.370694707
10/21/1990,1990,TEN,NO,1528.279,1555.55,0.554083969,0.445916031
10/21/1990,1990,IND,DEN,1491.205,1507.393,0.569787561,0.430212439
10/21/1990,1990,LAC,OAK,1472.746,1568.288,0.456159399,0.543840601
10/21/1990,1990,TB,DAL,1458.992,1336.075,0.746822593,0.253177407
10/21/1990,1990,SEA,KC,1479.825,1569.742,0.464202905,0.535797095
10/21/1990,1990,BUF,NYJ,1587.595,1386.949,0.821886497,0.178113503
10/21/1990,1990,LAR,ATL,1520.225,1395.27,0.749034371,0.250965629
10/21/1990,1990,NYG,ARI,1641.425,1398.324,0.854901313,0.145098687
10/22/1990,1990,CLE,CIN,1479.546,1527.307,0.524788576,0.475211424
10/28/1990,1990,TEN,NYJ,1551.418,1382.543,0.793522873,0.206477127
10/28/1990,1990,SF,CLE,1744.226,1446.847,0.889537072,0.110462928
10/28/1990,1990,NE,BUF,1362.941,1592.001,0.280011357,0.719988643
10/28/1990,1990,GB,MIN,1429.297,1487.681,0.509520039,0.490479961
10/28/1990,1990,ARI,CHI,1396.56,1564.139,0.356521931,0.643478069
10/28/1990,1990,ATL,CIN,1381.203,1560.006,0.341840572,0.658159428
10/28/1990,1990,LAC,TB,1447.797,1432.708,0.613258337,0.386741663
10/28/1990,1990,IND,MIA,1463.259,1562.887,0.450330658,0.549669342
10/28/1990,1990,NO,DET,1532.411,1439.531,0.712760754,0.287239246
10/28/1990,1990,DAL,PHI,1362.359,1531.286,0.354743733,0.645256267
10/28/1990,1990,NYG,WSH,1643.189,1585.92,0.669037922,0.330962078
10/29/1990,1990,PIT,LAR,1525.871,1534.292,0.580711514,0.419288486
11/4/1990,1990,NYJ,DAL,1414.362,1357.663,0.668310979,0.331689021
11/4/1990,1990,KC,OAK,1541.941,1593.237,0.51971142,0.48028858
11/4/1990,1990,GB,SF,1455.782,1746.856,0.213931754,0.786068246
11/4/1990,1990,CLE,BUF,1444.217,1607.065,0.362793873,0.637206127
11/4/1990,1990,PIT,ATL,1554.206,1424.11,0.754556402,0.245443598
11/4/1990,1990,TB,CHI,1406.843,1580.475,0.348568823,0.651431177
11/4/1990,1990,CIN,NO,1517.099,1488.023,0.632171748,0.367828252
11/4/1990,1990,PHI,NE,1535.982,1347.878,0.811070913,0.188929087
11/4/1990,1990,DET,WSH,1483.919,1570.338,0.469214572,0.530785428
11/4/1990,1990,SEA,LAC,1507.626,1473.663,0.6386886,0.3613114
11/4/1990,1990,MIN,DEN,1461.196,1535.339,0.486845202,0.513154798
11/4/1990,1990,MIA,ARI,1589.882,1380.223,0.829355196,0.170644804
11/4/1990,1990,LAR,TEN,1505.958,1519.599,0.573377843,0.426622157
11/5/1990,1990,IND,NYG,1436.263,1658.771,0.287677862,0.712322138
11/11/1990,1990,CHI,ATL,1600.701,1412.545,0.811116777,0.188883223
11/11/1990,1990,KC,SEA,1552.429,1468.966,0.701535756,0.298464244
11/11/1990,1990,OAK,GB,1582.749,1449.537,0.757863191,0.242136809
11/11/1990,1990,NE,IND,1336.467,1420.744,0.472286599,0.527713401
11/11/1990,1990,NO,TB,1523.791,1386.617,0.762023796,0.237976204
11/11/1990,1990,BUF,ARI,1633.193,1370.986,0.868018916,0.131981084
11/11/1990,1990,NYJ,MIA,1431.79,1599.12,0.356850831,0.643149169
11/11/1990,1990,LAR,NYG,1519.377,1674.29,0.373418089,0.626581911
11/11/1990,1990,DAL,SF,1340.235,1753.1,0.118943632,0.881056368
11/11/1990,1990,LAC,DEN,1512.323,1516.873,0.586127205,0.413872795
11/11/1990,1990,DET,MIN,1471.035,1479.662,0.580422753,0.419577247
11/12/1990,1990,PHI,WSH,1547.393,1583.222,0.541882075,0.458117925
11/18/1990,1990,WSH,NO,1558.734,1538.469,0.620300714,0.379699286
11/18/1990,1990,SF,TB,1759.148,1371.939,0.931062381,0.068937619
11/18/1990,1990,NYG,DET,1697.386,1442.467,0.863138039,0.136861961
11/18/1990,1990,ARI,GB,1363.022,1493.499,0.406870957,0.593129043
11/18/1990,1990,CLE,TEN,1418.089,1506.18,0.466818221,0.533181779
11/18/1990,1990,CIN,PIT,1481.33,1565.771,0.472051315,0.527948685
11/18/1990,1990,ATL,PHI,1405.952,1571.88,0.358705224,0.641294776
11/18/1990,1990,KC,LAC,1542,1532.986,0.604932162,0.395067838
11/18/1990,1990,DEN,CHI,1496.21,1607.293,0.434067424,0.565932576
11/18/1990,1990,BUF,NE,1641.157,1323.486,0.900503479,0.099496521
11/18/1990,1990,LAR,DAL,1496.281,1334.186,0.787054948,0.212945052
11/18/1990,1990,SEA,MIN,1479.395,1508.229,0.551859882,0.448140118
11/18/1990,1990,IND,NYJ,1433.725,1413.322,0.620487797,0.379512203
11/19/1990,1990,MIA,OAK,1617.588,1538.787,0.695886397,0.304113603
11/22/1990,1990,DAL,WSH,1358.52,1578.532,0.290631128,0.709368872
11/22/1990,1990,DET,DEN,1435.192,1484.422,0.522679282,0.477320718
11/25/1990,1990,NYJ,PIT,1403.193,1531.48,0.409916818,0.590083182
11/25/1990,1990,MIN,CHI,1523.786,1619.081,0.456512149,0.543487851
11/25/1990,1990,CLE,MIA,1394.39,1596.945,0.311775818,0.688224182
11/25/1990,1990,CIN,IND,1515.621,1443.854,0.687250035,0.312749965
11/25/1990,1990,OAK,KC,1559.431,1564.094,0.585969402,0.414030598
11/25/1990,1990,NO,ATL,1518.672,1401.198,0.740852621,0.259147379
11/25/1990,1990,LAC,SEA,1510.892,1463.839,0.655889368,0.344110632
11/25/1990,1990,SF,LAR,1762.83,1471.948,0.885808252,0.114191748
11/25/1990,1990,ARI,NE,1352.067,1318.896,0.637635849,0.362364151
11/25/1990,1990,GB,TB,1504.454,1368.258,0.761001359,0.238998641
11/25/1990,1990,PHI,NYG,1576.635,1704.661,0.410280284,0.589719716
11/26/1990,1990,TEN,BUF,1529.879,1645.748,0.427312278,0.572687722
12/2/1990,1990,NE,KC,1297.774,1580.799,0.221826703,0.778173297
12/2/1990,1990,TB,ATL,1357.756,1394.563,0.540484169,0.459515831
12/2/1990,1990,BUF,PHI,1629.493,1612.387,0.616008449,0.383991551
12/2/1990,1990,ARI,IND,1373.189,1483.544,0.435097165,0.564902835
12/2/1990,1990,MIN,GB,1560.899,1514.955,0.654447097,0.345552903
12/2/1990,1990,WSH,MIA,1541.933,1613.907,0.489964955,0.510035045
12/2/1990,1990,DAL,NO,1395.119,1525.306,0.407273884,0.592726116
12/2/1990,1990,PIT,CIN,1554.514,1475.931,0.695620757,0.304379243
12/2/1990,1990,LAC,NYJ,1491.731,1380.159,0.734276651,0.265723349
12/2/1990,1990,CLE,LAR,1377.428,1524.466,0.384084147,0.615915853
