season,week,game,date,weekday,hour,team1,team2,points_team1,points_team2,location_team1,location_team2,flag_playoffs,flag_neutral
2000,17,13,2000-12-24,Sun,16,Indianapolis Colts,Minnesota Vikings,31,10,home,away,FALSE,FALSE
2000,17,14,2000-12-24,Sun,16,Oakland Raiders,Carolina Panthers,52,9,home,away,FALSE,FALSE
2000,17,15,2000-12-25,Mon,21,Tennessee Titans,Dallas Cowboys,31,0,home,away,FALSE,FALSE
2000,18,1,2000-12-30,Sat,12,Miami Dolphins,Indianapolis Colts,23,17,home,away,TRUE,FALSE
2000,18,2,2000-12-30,Sat,16,New Orleans Saints,St. Louis Rams,31,28,home,away,TRUE,FALSE
2000,18,3,2000-12-31,Sun,12,Baltimore Ravens,Denver Broncos,21,3,home,away,TRUE,FALSE
2000,18,4,2000-12-31,Sun,16,Philadelphia Eagles,Tampa Bay Buccaneers,21,3,home,away,TRUE,FALSE
2000,19,1,2001-01-06,Sat,12,Minnesota Vikings,New Orleans Saints,34,16,home,away,TRUE,FALSE
2000,19,2,2001-01-06,Sat,16,Oakland Raiders,Miami Dolphins,27,0,home,away,TRUE,FALSE
2000,19,3,2001-01-07,Sun,12,Baltimore Ravens,Tennessee Titans,24,10,away,home,TRUE,FALSE
2000,19,4,2001-01-07,Sun,16,New York Giants,Philadelphia Eagles,20,10,home,away,TRUE,FALSE
2000,20,1,2001-01-14,Sun,12,New York Giants,Minnesota Vikings,41,0,home,away,TRUE,FALSE
2000,20,2,2001-01-14,Sun,16,Baltimore Ravens,Oakland Raiders,16,3,away,home,TRUE,FALSE
2000,21,1,2001-01-28,Sun,18,Baltimore Ravens,New York Giants,34,7,neutral,neutral,TRUE,TRUE
2001,1,1,2001-09-09,Sun,12,Oakland Raiders,Kansas City Chiefs,27,24,away,home,FALSE,FALSE
2001,1,2,2001-09-09,Sun,12,Green Bay Packers,Detroit Lions,28,6,home,away,FALSE,FALSE
2001,1,3,2001-09-09,Sun,12,Tampa Bay Buccaneers,Dallas Cowboys,10,6,away,home,FALSE,FALSE
2001,1,4,2001-09-09,Sun,13,Carolina Panthers,Minnesota Vikings,24,13,away,home,FALSE,FALSE
2001,1,5,2001-09-09,Sun,13,Seattle Seahawks,Cleveland Browns,9,6,away,home,FALSE,FALSE
2001,1,6,2001-09-09,Sun,13,Baltimore Ravens,Chicago Bears,17,6,home,away,FALSE,FALSE
2001,1,7,2001-09-09,Sun,13,Indianapolis Colts,New York Jets,45,24,away,home,FALSE,FALSE
2001,1,8,2001-09-09,Sun,13,Cincinnati Bengals,New England Patriots,23,17,home,away,FALSE,FALSE
2001,1,9,2001-09-09,Sun,13,Jacksonville Jaguars,Pittsburgh Steelers,21,3,home,away,FALSE,FALSE
2001,1,10,2001-09-09,Sun,13,New Orleans Saints,Buffalo Bills,24,6,away,home,FALSE,FALSE
2001,1,11,2001-09-09,Sun,13,San Francisco 49ers,Atlanta Falcons,16,13,home,away,FALSE,FALSE
2001,1,12,2001-09-09,Sun,16,San Diego Chargers,Washington Redskins,30,3,home,away,FALSE,FALSE
2001,1,13,2001-09-09,Sun,16,St. Louis Rams,Philadelphia Eagles,20,17,away,home,FALSE,FALSE
2001,1,14,2001-09-09,Sun,20,Miami Dolphins,Tennessee Titans,31,23,away,home,FALSE,FALSE
2001,1,15,2001-09-10,Mon,19,Denver Broncos,New York Giants,31,20,home,away,FALSE,FALSE
2001,2,1,2001-09-23,Sun,12,New York Giants,Kansas City Chiefs,13,3,away,home,FALSE,FALSE
2001,2,2,2001-09-23,Sun,12,Chicago Bears,Minnesota Vikings,17,10,home,away,FALSE,FALSE
2001,2,3,2001-09-23,Sun,13,Indianapolis Colts,Buffalo Bills,42,26,home,away,FALSE,FALSE
2001,2,4,2001-09-23,Sun,13,Miami Dolphins,Oakland Raiders,18,15,home,away,FALSE,FALSE
2001,2,5,2001-09-23,Sun,13,Jacksonville Jaguars,Tennessee Titans,13,6,home,away,FALSE,FALSE
2001,2,6,2001-09-23,Sun,13,Cincinnati Bengals,Baltimore Ravens,21,10,home,away,FALSE,FALSE
2001,2,7,2001-09-23,Sun,13,Atlanta Falcons,Carolina Panthers,24,16,home,away,FALSE,FALSE
2001,2,8,2001-09-23,Sun,13,San Diego Chargers,Dallas Cowboys,32,21,away,home,FALSE,FALSE
2001,2,9,2001-09-23,Sun,13,Cleveland Browns,Detroit Lions,24,14,home,away,FALSE,FALSE
2001,2,10,2001-09-23,Sun,16,New York Jets,New England Patriots,10,3,away,home,FALSE,FALSE
2001,2,11,2001-09-23,Sun,16,Philadelphia Eagles,Seattle Seahawks,27,3,away,home,FALSE,FALSE
2001,2,12,2001-09-23,Sun,16,St. Louis Rams,San Francisco 49ers,30,26,away,home,FALSE,FALSE
2001,2,13,2001-09-23,Sun,20,Denver Broncos,Arizona Cardinals,38,17,away,home,FALSE,FALSE
2001,2,14,2001-09-24,Mon,21,Green Bay Packers,Washington Redskins,37,0,home,away,FALSE,FALSE
2001,3,1,2001-09-30,Sun,12,St. Louis Rams,Miami Dolphins,42,10,home,away,FALSE,FALSE
2001,3,2,2001-09-30,Sun,13,Minnesota Vikings,Tampa Bay Buccaneers,20,16,home,away,FALSE,FALSE
2001,3,3,2001-09-30,Sun,13,Kansas City Chiefs,Washington Redskins,45,13,away,home,FALSE,FALSE
2001,3,4,2001-09-30,Sun,13,Green Bay Packers,Carolina Panthers,28,7,away,home,FALSE,FALSE
2001,3,5,2001-09-30,Sun,13,New England Patriots,Indianapolis Colts,44,13,home,away,FALSE,FALSE
2001,3,6,2001-09-30,Sun,13,Pittsburgh Steelers,Buffalo Bills,20,3,away,home,FALSE,FALSE
2001,3,7,2001-09-30,Sun,13,New York Giants,New Orleans Saints,21,13,home,away,FALSE,FALSE
2001,3,8,2001-09-30,Sun,16,Atlanta Falcons,Arizona Cardinals,34,14,away,home,FALSE,FALSE
2001,3,9,2001-09-30,Sun,16,Oakland Raiders,Seattle Seahawks,38,14,home,away,FALSE,FALSE
2001,3,10,2001-09-30,Sun,16,Baltimore Ravens,Denver Broncos,20,13,away,home,FALSE,FALSE
2001,3,11,2001-09-30,Sun,16,San Diego Chargers,Cincinnati Bengals,28,14,home,away,FALSE,FALSE
2001,3,12,2001-09-30,Sun,16,Cleveland Browns,Jacksonville Jaguars,23,14,away,home,FALSE,FALSE
2001,3,13,2001-09-30,Sun,20,Philadelphia Eagles,Dallas Cowboys,40,18,home,away,FALSE,FALSE
2001,3,14,2001-10-01,Mon,21,San Francisco 49ers,New York Jets,19,17,away,home,FALSE,FALSE
2001,4,1,2001-10-07,Sun,12,New Orleans Saints,Minnesota Vikings,28,15,home,away,FALSE,FALSE
2001,4,2,2001-10-07,Sun,13,Baltimore Ravens,Tennessee Titans,26,7,home,away,FALSE,FALSE
2001,4,3,2001-10-07,Sun,13,Pittsburgh Steelers,Cincinnati Bengals,16,7,home,away,FALSE,FALSE
2001,4,4,2001-10-07,Sun,13,Cleveland Browns,San Diego Chargers,20,16,home,away,FALSE,FALSE
2001,4,5,2001-10-07,Sun,13,Miami Dolphins,New England Patriots,30,10,home,away,FALSE,FALSE
2001,4,6,2001-10-07,Sun,13,New York Giants,Washington Redskins,23,9,home,away,FALSE,FALSE
2001,4,7,2001-10-07,Sun,13,Chicago Bears,Atlanta Falcons,31,3,away,home,FALSE,FALSE
2001,4,8,2001-10-07,Sun,13,Arizona Cardinals,Philadelphia Eagles,21,20,away,home,FALSE,FALSE
2001,4,9,2001-10-07,Sun,13,Oakland Raiders,Dallas Cowboys,28,21,home,away,FALSE,FALSE
2001,4,10,2001-10-07,Sun,14,Denver Broncos,Kansas City Chiefs,20,6,home,away,FALSE,FALSE
2001,4,11,2001-10-07,Sun,16,Seattle Seahawks,Jacksonville Jaguars,24,15,home,away,FALSE,FALSE
2001,4,12,2001-10-07,Sun,16,New York Jets,Buffalo Bills,42,36,away,home,FALSE,FALSE
2001,4,13,2001-10-07,Sun,16,Tampa Bay Buccaneers,Green Bay Packers,14,10,home,away,FALSE,FALSE
2001,4,14,2001-10-07,Sun,20,San Francisco 49ers,Carolina Panthers,24,14,home,away,FALSE,FALSE
2001,4,15,2001-10-08,Mon,21,St. Louis Rams,Detroit Lions,35,0,away,home,FALSE,FALSE
2001,5,1,2001-10-14,Sun,12,Pittsburgh Steelers,Kansas City Chiefs,20,17,away,home,FALSE,FALSE
2001,5,2,2001-10-14,Sun,12,St. Louis Rams,New York Giants,15,14,home,away,FALSE,FALSE
2001,5,3,2001-10-14,Sun,12,Chicago Bears,Arizona Cardinals,20,13,home,away,FALSE,FALSE
2001,5,4,2001-10-14,Sun,13,Minnesota Vikings,Detroit Lions,31,26,home,away,FALSE,FALSE
2001,5,5,2001-10-14,Sun,13,Green Bay Packers,Baltimore Ravens,31,23,home,away,FALSE,FALSE
2001,5,6,2001-10-14,Sun,13,Cincinnati Bengals,Cleveland Browns,24,14,home,away,FALSE,FALSE
2001,5,7,2001-10-14,Sun,13,New Orleans Saints,Carolina Panthers,27,25,away,home,FALSE,FALSE
2001,5,8,2001-10-14,Sun,13,New England Patriots,San Diego Chargers,29,26,home,away,FALSE,FALSE
2001,5,9,2001-10-14,Sun,13,Tennessee Titans,Tampa Bay Buccaneers,31,28,home,away,FALSE,FALSE
2001,5,10,2001-10-14,Sun,13,San Francisco 49ers,Atlanta Falcons,37,31,away,home,FALSE,FALSE
2001,5,11,2001-10-14,Sun,16,New York Jets,Miami Dolphins,21,17,home,away,FALSE,FALSE
2001,5,12,2001-10-14,Sun,16,Seattle Seahawks,Denver Broncos,34,21,home,away,FALSE,FALSE
2001,5,13,2001-10-14,Sun,20,Oakland Raiders,Indianapolis Colts,23,18,away,home,FALSE,FALSE
2001,5,14,2001-10-15,Mon,20,Dallas Cowboys,Washington Redskins,9,7,home,away,FALSE,FALSE
2001,6,1,2001-10-18,Thu,20,Buffalo Bills,Jacksonville Jaguars,13,10,away,home,FALSE,FALSE
2001,6,2,2001-10-21,Sun,12,Atlanta Falcons,New Orleans Saints,20,13,away,home,FALSE,FALSE
2001,6,3,2001-10-21,Sun,13,Tennessee Titans,Detroit Lions,27,24,away,home,FALSE,FALSE
2001,6,4,2001-10-21,Sun,13,New England Patriots,Indianapolis Colts,38,17,away,home,FALSE,FALSE
2001,6,5,2001-10-21,Sun,13,Pittsburgh Steelers,Tampa Bay Buccaneers,17,10,away,home,FALSE,FALSE
2001,6,6,2001-10-21,Sun,13,Washington Redskins,Carolina Panthers,17,14,home,away,FALSE,FALSE
2001,6,7,2001-10-21,Sun,13,Chicago Bears,Cincinnati Bengals,24,0,away,home,FALSE,FALSE
2001,6,8,2001-10-21,Sun,13,St. Louis Rams,New York Jets,34,14,away,home,FALSE,FALSE
2001,6,9,2001-10-21,Sun,13,Cleveland Browns,Baltimore Ravens,24,14,home,away,FALSE,FALSE
2001,6,10,2001-10-21,Sun,13,San Diego Chargers,Denver Broncos,27,10,home,away,FALSE,FALSE
2001,6,11,2001-10-21,Sun,15,Minnesota Vikings,Green Bay Packers,35,13,home,away,FALSE,FALSE
2001,6,12,2001-10-21,Sun,16,Arizona Cardinals,Kansas City Chiefs,24,16,home,away,FALSE,FALSE
2001,6,13,2001-10-22,Mon,21,Philadelphia Eagles,New York Giants,10,9,away,home,FALSE,FALSE
2001,7,1,2001-10-25,Thu,19,Indianapolis Colts,Kansas City Chiefs,35,28,away,home,FALSE,FALSE
2001,7,2,2001-10-28,Sun,13,Cincinnati Bengals,Detroit Lions,31,27,away,home,FALSE,FALSE
2001,7,3,2001-10-28,Sun,13,Baltimore Ravens,Jacksonville Jaguars,18,17,home,away,FALSE,FALSE
2001,7,4,2001-10-28,Sun,13,Tampa Bay Buccaneers,Minnesota Vikings,41,14,home,away,FALSE,FALSE
2001,7,5,2001-10-28,Sun,13,New Orleans Saints,St. Louis Rams,34,31,away,home,FALSE,FALSE
2001,7,6,2001-10-28,Sun,13,New York Jets,Carolina Panthers,13,12,away,home,FALSE,FALSE
2001,7,7,2001-10-28,Sun,13,Chicago Bears,San Francisco 49ers,37,31,home,away,FALSE,FALSE
2001,7,8,2001-10-28,Sun,13,San Diego Chargers,Buffalo Bills,27,24,home,away,FALSE,FALSE
2001,7,9,2001-10-28,Sun,14,Denver Broncos,New England Patriots,31,20,home,away,FALSE,FALSE
2001,7,10,2001-10-28,Sun,15,Dallas Cowboys,Arizona Cardinals,17,3,home,away,FALSE,FALSE
2001,7,11,2001-10-28,Sun,16,Washington Redskins,New York Giants,35,21,home,away,FALSE,FALSE
2001,7,12,2001-10-28,Sun,16,Oakland Raiders,Philadelphia Eagles,20,10,away,home,FALSE,FALSE
2001,7,13,2001-10-28,Sun,16,Miami Dolphins,Seattle Seahawks,24,20,away,home,FALSE,FALSE
2001,7,14,2001-10-29,Mon,21,Pittsburgh Steelers,Tennessee Titans,34,7,home,away,FALSE,FALSE
2001,8,1,2001-11-04,Sun,13,New England Patriots,Atlanta Falcons,24,10,away,home,FALSE,FALSE
2001,8,2,2001-11-04,Sun,13,Indianapolis Colts,Buffalo Bills,30,14,away,home,FALSE,FALSE
2001,8,3,2001-11-04,Sun,13,Baltimore Ravens,Pittsburgh Steelers,13,10,away,home,FALSE,FALSE
2001,8,4,2001-11-04,Sun,13,Miami Dolphins,Carolina Panthers,23,6,home,away,FALSE,FALSE
2001,8,5,2001-11-04,Sun,13,Green Bay Packers,Tampa Bay Buccaneers,21,20,home,away,FALSE,FALSE
2001,8,6,2001-11-04,Sun,13,Tennessee Titans,Jacksonville Jaguars,28,24,home,away,FALSE,FALSE
2001,8,7,2001-11-04,Sun,13,New York Giants,Dallas Cowboys,27,24,home,away,FALSE,FALSE
2001,8,8,2001-11-04,Sun,16,San Francisco 49ers,Detroit Lions,21,13,home,away,FALSE,FALSE
2001,8,9,2001-11-04,Sun,16,Philadelphia Eagles,Arizona Cardinals,21,7,away,home,FALSE,FALSE
2001,8,10,2001-11-04,Sun,16,Chicago Bears,Cleveland Browns,27,21,home,away,FALSE,FALSE
2001,8,11,2001-11-04,Sun,16,Washington Redskins,Seattle Seahawks,27,14,home,away,FALSE,FALSE
2001,8,12,2001-11-04,Sun,16,Kansas City Chiefs,San Diego Chargers,25,20,away,home,FALSE,FALSE
2001,8,13,2001-11-04,Sun,20,New York Jets,New Orleans Saints,16,9,away,home,FALSE,FALSE
2001,8,14,2001-11-05,Mon,21,Oakland Raiders,Denver Broncos,38,28,home,away,FALSE,FALSE
2001,9,1,2001-11-11,Sun,13,Miami Dolphins,Indianapolis Colts,27,24,away,home,FALSE,FALSE
2001,9,2,2001-11-11,Sun,13,Green Bay Packers,Chicago Bears,20,12,away,home,FALSE,FALSE
2001,9,3,2001-11-11,Sun,13,New England Patriots,Buffalo Bills,21,11,home,away,FALSE,FALSE
2001,9,4,2001-11-11,Sun,13,St. Louis Rams,Carolina Panthers,48,14,home,away,FALSE,FALSE
2001,9,5,2001-11-11,Sun,13,New York Jets,Kansas City Chiefs,27,7,home,away,FALSE,FALSE
2001,9,6,2001-11-11,Sun,13,Tampa Bay Buccaneers,Detroit Lions,20,17,away,home,FALSE,FALSE
2001,9,7,2001-11-11,Sun,13,Pittsburgh Steelers,Cleveland Browns,15,12,away,home,FALSE,FALSE
2001,9,8,2001-11-11,Sun,13,Jacksonville Jaguars,Cincinnati Bengals,30,13,home,away,FALSE,FALSE
2001,9,9,2001-11-11,Sun,13,Atlanta Falcons,Dallas Cowboys,20,13,home,away,FALSE,FALSE
2001,9,10,2001-11-11,Sun,16,Denver Broncos,San Diego Chargers,26,16,home,away,FALSE,FALSE
2001,9,11,2001-11-11,Sun,16,San Francisco 49ers,New Orleans Saints,28,27,home,away,FALSE,FALSE
2001,9,12,2001-11-11,Sun,16,Philadelphia Eagles,Minnesota Vikings,48,17,home,away,FALSE,FALSE
2001,9,13,2001-11-11,Sun,16,New York Giants,Arizona Cardinals,17,10,away,home,FALSE,FALSE
2001,9,14,2001-11-11,Sun,20,Seattle Seahawks,Oakland Raiders,34,27,home,away,FALSE,FALSE
2001,9,15,2001-11-12,Mon,21,Baltimore Ravens,Tennessee Titans,16,10,away,home,FALSE,FALSE
2001,10,1,2001-11-18,Sun,13,Cleveland Browns,Baltimore Ravens,27,17,away,home,FALSE,FALSE
2001,10,2,2001-11-18,Sun,13,Seattle Seahawks,Buffalo Bills,23,20,away,home,FALSE,FALSE
2001,10,3,2001-11-18,Sun,13,Tennessee Titans,Cincinnati Bengals,20,7,away,home,FALSE,FALSE
2001,10,4,2001-11-18,Sun,13,Atlanta Falcons,Green Bay Packers,23,20,away,home,FALSE,FALSE
2001,10,5,2001-11-18,Sun,13,New Orleans Saints,Indianapolis Colts,34,20,home,away,FALSE,FALSE
2001,10,6,2001-11-18,Sun,13,New York Jets,Miami Dolphins,24,0,away,home,FALSE,FALSE
2001,10,7,2001-11-18,Sun,13,San Francisco 49ers,Carolina Panthers,25,22,away,home,FALSE,FALSE
2001,10,8,2001-11-18,Sun,13,Philadelphia Eagles,Dallas Cowboys,36,3,away,home,FALSE,FALSE
2001,10,9,2001-11-18,Sun,16,Pittsburgh Steelers,Jacksonville Jaguars,20,7,home,away,FALSE,FALSE
2001,10,10,2001-11-18,Sun,16,Oakland Raiders,San Diego Chargers,34,24,home,away,FALSE,FALSE
2001,10,11,2001-11-18,Sun,16,Arizona Cardinals,Detroit Lions,45,38,home,away,FALSE,FALSE
2001,10,12,2001-11-18,Sun,16,Chicago Bears,Tampa Bay Buccaneers,27,24,away,home,FALSE,FALSE
2001,10,13,2001-11-18,Sun,16,Washington Redskins,Denver Broncos,17,10,away,home,FALSE,FALSE
2001,10,14,2001-11-18,Sun,20,St. Louis Rams,New England Patriots,24,17,away,home,FALSE,FALSE
2001,10,15,2001-11-19,Mon,21,Minnesota Vikings,New York Giants,28,16,home,away,FALSE,FALSE
2001,11,1,2001-11-22,Thu,12,Green Bay Packers,Detroit Lions,29,27,away,home,FALSE,FALSE
2001,11,2,2001-11-22,Thu,16,Denver Broncos,Dallas Cowboys,26,24,away,home,FALSE,FALSE
2001,11,3,2001-11-25,Sun,13,San Francisco 49ers,Indianapolis Colts,40,21,away,home,FALSE,FALSE
2001,11,4,2001-11-25,Sun,13,Kansas City Chiefs,Seattle Seahawks,19,7,home,away,FALSE,FALSE
2001,11,5,2001-11-25,Sun,13,Miami Dolphins,Buffalo Bills,34,27,away,home,FALSE,FALSE
2001,11,6,2001-11-25,Sun,13,Atlanta Falcons,Carolina Panthers,10,7,away,home,FALSE,FALSE
2001,11,7,2001-11-25,Sun,13,Cleveland Browns,Cincinnati Bengals,18,0,home,away,FALSE,FALSE
2001,11,8,2001-11-25,Sun,13,Washington Redskins,Philadelphia Eagles,13,3,away,home,FALSE,FALSE
2001,11,9,2001-11-25,Sun,13,Pittsburgh Steelers,Tennessee Titans,34,24,away,home,FALSE,FALSE
2001,11,10,2001-11-25,Sun,16,New England Patriots,New Orleans Saints,34,17,home,away,FALSE,FALSE
2001,11,11,2001-11-25,Sun,16,Arizona Cardinals,San Diego Chargers,20,17,away,home,FALSE,FALSE
2001,11,12,2001-11-25,Sun,16,Baltimore Ravens,Jacksonville Jaguars,24,21,away,home,FALSE,FALSE
2001,11,13,2001-11-25,Sun,16,Oakland Raiders,New York Giants,28,10,away,home,FALSE,FALSE
2001,11,14,2001-11-25,Sun,20,Chicago Bears,Minnesota Vikings,13,6,away,home,FALSE,FALSE
2001,11,15,2001-11-26,Mon,21,Tampa Bay Buccaneers,St. Louis Rams,24,17,away,home,FALSE,FALSE
2001,12,1,2001-11-29,Thu,20,Philadelphia Eagles,Kansas City Chiefs,23,10,away,home,FALSE,FALSE
2001,12,2,2001-12-02,Sun,13,Pittsburgh Steelers,Minnesota Vikings,21,16,home,away,FALSE,FALSE
2001,12,3,2001-12-02,Sun,13,Baltimore Ravens,Indianapolis Colts,39,27,home,away,FALSE,FALSE
2001,12,4,2001-12-02,Sun,13,Tennessee Titans,Cleveland Browns,31,15,away,home,FALSE,FALSE
2001,12,5,2001-12-02,Sun,13,Tampa Bay Buccaneers,Cincinnati Bengals,16,13,away,home,FALSE,FALSE
2001,12,6,2001-12-02,Sun,13,Miami Dolphins,Denver Broncos,21,10,home,away,FALSE,FALSE
2001,12,7,2001-12-02,Sun,13,New England Patriots,New York Jets,17,16,away,home,FALSE,FALSE
2001,12,8,2001-12-02,Sun,13,Chicago Bears,Detroit Lions,13,10,home,away,FALSE,FALSE
2001,12,9,2001-12-02,Sun,13,New Orleans Saints,Carolina Panthers,27,23,home,away,FALSE,FALSE
2001,12,10,2001-12-02,Sun,16,Seattle Seahawks,San Diego Chargers,13,10,home,away,FALSE,FALSE
2001,12,11,2001-12-02,Sun,16,St. Louis Rams,Atlanta Falcons,35,6,away,home,FALSE,FALSE
2001,12,12,2001-12-02,Sun,16,Dallas Cowboys,Washington Redskins,20,14,away,home,FALSE,FALSE
2001,12,13,2001-12-02,Sun,16,Arizona Cardinals,Oakland Raiders,34,31,away,home,FALSE,FALSE
2001,12,14,2001-12-02,Sun,20,San Francisco 49ers,Buffalo Bills,35,0,home,away,FALSE,FALSE
2001,12,15,2001-12-03,Mon,21,Green Bay Packers,Jacksonville Jaguars,28,21,away,home,FALSE,FALSE
2001,13,1,2001-12-09,Sun,13,Minnesota Vikings,Tennessee Titans,42,24,home,away,FALSE,FALSE
2001,13,2,2001-12-09,Sun,13,Tampa Bay Buccaneers,Detroit Lions,15,12,home,away,FALSE,FALSE
2001,13,3,2001-12-09,Sun,13,Jacksonville Jaguars,Cincinnati Bengals,14,10,away,home,FALSE,FALSE
2001,13,4,2001-12-09,Sun,13,St. Louis Rams,San Francisco 49ers,27,14,home,away,FALSE,FALSE
2001,13,5,2001-12-09,Sun,13,Green Bay Packers,Chicago Bears,17,7,home,away,FALSE,FALSE
2001,13,6,2001-12-09,Sun,13,New England Patriots,Cleveland Browns,27,16,home,away,FALSE,FALSE
2001,13,7,2001-12-09,Sun,13,Dallas Cowboys,New York Giants,20,13,home,away,FALSE,FALSE
2001,13,8,2001-12-09,Sun,13,Buffalo Bills,Carolina Panthers,25,24,home,away,FALSE,FALSE
2001,13,9,2001-12-09,Sun,13,Philadelphia Eagles,San Diego Chargers,24,14,home,away,FALSE,FALSE
2001,13,10,2001-12-09,Sun,13,New Orleans Saints,Atlanta Falcons,28,10,away,home,FALSE,FALSE
2001,13,11,2001-12-09,Sun,16,Washington Redskins,Arizona Cardinals,20,10,away,home,FALSE,FALSE
2001,13,12,2001-12-09,Sun,16,Pittsburgh Steelers,New York Jets,18,7,home,away,FALSE,FALSE
2001,13,13,2001-12-09,Sun,16,Oakland Raiders,Kansas City Chiefs,28,26,home,away,FALSE,FALSE
2001,13,14,2001-12-09,Sun,20,Denver Broncos,Seattle Seahawks,20,7,home,away,FALSE,FALSE
2001,13,15,2001-12-10,Mon,21,Miami Dolphins,Indianapolis Colts,41,6,home,away,FALSE,FALSE
2001,14,1,2001-12-15,Sat,13,New York Giants,Arizona Cardinals,17,13,home,away,FALSE,FALSE
2001,14,2,2001-12-15,Sat,17,Oakland Raiders,San Diego Chargers,13,6,away,home,FALSE,FALSE
2001,14,3,2001-12-16,Sun,13,Indianapolis Colts,Atlanta Falcons,41,27,home,away,FALSE,FALSE
2001,14,4,2001-12-16,Sun,13,Kansas City Chiefs,Denver Broncos,26,23,home,away,FALSE,FALSE
2001,14,5,2001-12-16,Sun,13,New England Patriots,Buffalo Bills,12,9,away,home,FALSE,FALSE
2001,14,6,2001-12-16,Sun,13,New York Jets,Cincinnati Bengals,15,14,home,away,FALSE,FALSE
2001,14,7,2001-12-16,Sun,13,Chicago Bears,Tampa Bay Buccaneers,27,3,home,away,FALSE,FALSE
2001,14,8,2001-12-16,Sun,13,Detroit Lions,Minnesota Vikings,27,24,home,away,FALSE,FALSE
2001,14,9,2001-12-16,Sun,13,Jacksonville Jaguars,Cleveland Browns,15,10,away,home,FALSE,FALSE
2001,14,10,2001-12-16,Sun,16,San Francisco 49ers,Miami Dolphins,21,0,home,away,FALSE,FALSE
2001,14,11,2001-12-16,Sun,16,Tennessee Titans,Green Bay Packers,26,20,home,away,FALSE,FALSE
2001,14,12,2001-12-16,Sun,16,Philadelphia Eagles,Washington Redskins,20,6,away,home,FALSE,FALSE
2001,14,13,2001-12-16,Sun,16,Seattle Seahawks,Dallas Cowboys,29,3,home,away,FALSE,FALSE
2001,14,14,2001-12-16,Sun,20,Pittsburgh Steelers,Baltimore Ravens,26,21,away,home,FALSE,FALSE
2001,14,15,2001-12-17,Mon,21,St. Louis Rams,New Orleans Saints,34,21,away,home,FALSE,FALSE
2001,15,1,2001-12-22,Sat,13,New England Patriots,Miami Dolphins,20,13,home,away,FALSE,FALSE
2001,15,2,2001-12-22,Sat,17,San Francisco 49ers,Philadelphia Eagles,13,3,home,away,FALSE,FALSE
2001,15,3,2001-12-22,Sat,21,Tennessee Titans,Oakland Raiders,13,10,away,home,FALSE,FALSE
2001,15,4,2001-12-23,Sun,13,Jacksonville Jaguars,Minnesota Vikings,33,3,away,home,FALSE,FALSE
2001,15,5,2001-12-23,Sun,13,Kansas City Chiefs,San Diego Chargers,20,17,home,away,FALSE,FALSE
2001,15,6,2001-12-23,Sun,13,Chicago Bears,Washington Redskins,20,15,away,home,FALSE,FALSE
2001,15,7,2001-12-23,Sun,13,Pittsburgh Steelers,Detroit Lions,47,14,home,away,FALSE,FALSE
2001,15,8,2001-12-23,Sun,13,Tampa Bay Buccaneers,New Orleans Saints,48,21,home,away,FALSE,FALSE
2001,15,9,2001-12-23,Sun,13,Baltimore Ravens,Cincinnati Bengals,16,0,home,away,FALSE,FALSE
2001,15,10,2001-12-23,Sun,13,St. Louis Rams,Carolina Panthers,38,32,away,home,FALSE,FALSE
2001,15,11,2001-12-23,Sun,13,New York Giants,Seattle Seahawks,27,24,home,away,FALSE,FALSE
2001,15,12,2001-12-23,Sun,13,Atlanta Falcons,Buffalo Bills,33,30,home,away,FALSE,FALSE
2001,15,13,2001-12-23,Sun,16,Arizona Cardinals,Dallas Cowboys,17,10,home,away,FALSE,FALSE
2001,15,14,2001-12-23,Sun,16,Green Bay Packers,Cleveland Browns,30,7,home,away,FALSE,FALSE
2001,15,15,2001-12-23,Sun,20,New York Jets,Indianapolis Colts,29,28,away,home,FALSE,FALSE
2001,16,1,2001-12-29,Sat,21,Tampa Bay Buccaneers,Baltimore Ravens,22,10,home,away,FALSE,FALSE
2001,16,2,2001-12-30,Sun,13,Arizona Cardinals,Carolina Panthers,30,7,away,home,FALSE,FALSE
2001,16,3,2001-12-30,Sun,13,St. Louis Rams,Indianapolis Colts,42,17,home,away,FALSE,FALSE
2001,16,4,2001-12-30,Sun,13,Miami Dolphins,Atlanta Falcons,21,14,home,away,FALSE,FALSE
2001,16,5,2001-12-30,Sun,13,Green Bay Packers,Minnesota Vikings,24,13,home,away,FALSE,FALSE
2001,16,6,2001-12-30,Sun,13,Cincinnati Bengals,Pittsburgh Steelers,26,23,home,away,FALSE,FALSE
2001,16,7,2001-12-30,Sun,13,Chicago Bears,Detroit Lions,24,0,away,home,FALSE,FALSE
2001,16,8,2001-12-30,Sun,13,Dallas Cowboys,San Francisco 49ers,27,21,home,away,FALSE,FALSE
2001,16,9,2001-12-30,Sun,13,Buffalo Bills,New York Jets,14,9,away,home,FALSE,FALSE
2001,16,10,2001-12-30,Sun,13,Cleveland Browns,Tennessee Titans,41,38,away,home,FALSE,FALSE
2001,16,11,2001-12-30,Sun,13,Kansas City Chiefs,Jacksonville Jaguars,30,26,away,home,FALSE,FALSE
2001,16,12,2001-12-30,Sun,16,Philadelphia Eagles,New York Giants,24,21,home,away,FALSE,FALSE
2001,16,13,2001-12-30,Sun,16,Denver Broncos,Oakland Raiders,23,17,home,away,FALSE,FALSE
